person_id,payment_date,payment_month,staff_salary,overtime_payment,total_payment
654,2019-09-20 22:32:16,September 2019,0,2244.83,0
655,2020-08-09 11:07:23,August 2020,0,2402.24,0
656,2018-08-01 08:34:16,August 2018,0,2192.52,0
658,2018-01-08 18:13:46,January 2018,0,1648.72,0
659,2020-03-06 15:49:47,March 2020,0,1719.59,0
660,2020-01-29 02:40:17,January 2020,0,2268.87,0
710,2022-01-04 10:17:29,January 2022,0,2142.02,0
712,2018-05-20 11:01:57,May 2018,0,2219.21,0
713,2020-06-29 08:33:50,June 2020,0,2463.85,0
717,2021-09-26 19:03:07,September 2021,0,1572.08,0
718,2020-06-01 17:58:24,June 2020,0,2347.3,0
719,2021-12-03 23:02:47,December 2021,0,1458.65,0
753,2020-08-01 18:36:35,August 2020,0,2350.26,0
755,2020-11-30 19:13:17,November 2020,0,1995.07,0
756,2019-08-21 09:53:41,August 2019,0,2266.29,0
758,2019-10-02 14:37:02,October 2019,0,1843.2,0
760,2019-07-19 13:21:39,July 2019,0,1339.73,0
763,2018-08-04 20:23:25,August 2018,0,1366.66,0
765,2018-08-12 09:17:33,August 2018,0,1825.33,0
768,2019-08-23 03:50:15,August 2019,0,1526.01,0
770,2020-04-18 18:28:45,April 2020,0,1613.01,0
771,2018-03-22 04:15:53,March 2018,0,2106.24,0
774,2021-11-05 18:07:24,November 2021,0,2308.14,0
776,2019-12-06 16:25:37,December 2019,0,1913.39,0
779,2018-08-21 00:32:47,August 2018,0,1495.46,0
782,2022-02-06 02:25:02,February 2022,0,2351.5,0
783,2021-01-07 16:35:55,January 2021,0,2274.69,0
784,2018-09-09 23:29:15,September 2018,0,1822.41,0
787,2020-01-10 23:46:13,January 2020,0,2226.91,0
788,2019-04-22 11:14:34,April 2019,0,1830.32,0
790,2021-05-16 19:06:08,May 2021,0,1670.94,0
791,2020-10-09 20:03:21,October 2020,0,1850.56,0
792,2018-07-19 00:44:20,July 2018,0,2066.59,0
793,2020-08-19 07:55:38,August 2020,0,1981.46,0
794,2021-05-10 20:59:10,May 2021,0,1407.42,0
795,2018-04-16 03:38:34,April 2018,0,1368.52,0
796,2021-10-17 01:44:37,October 2021,0,2030.82,0
797,2020-12-14 09:35:48,December 2020,0,1747.65,0
801,2019-03-11 08:00:12,March 2019,0,2053.65,0
860,2020-11-16 14:27:49,November 2020,0,2480.74,0
861,2018-07-09 17:42:05,July 2018,0,2314.81,0
862,2019-02-03 05:49:33,February 2019,0,1779.56,0
865,2021-09-24 03:09:44,September 2021,0,1582.43,0
866,2021-10-22 23:05:28,October 2021,0,1416.9,0
914,2021-03-07 21:50:22,March 2021,0,2364.48,0
918,2021-12-31 10:31:08,December 2021,0,2475.16,0
921,2020-02-10 01:01:58,February 2020,0,1981.9,0
923,2019-01-03 14:58:43,January 2019,0,1990.48,0
925,2021-08-02 20:20:20,August 2021,0,1481.79,0
926,2020-10-29 15:23:45,October 2020,0,2066.69,0
928,2021-06-28 15:05:26,June 2021,0,2239.91,0
932,2022-04-29 04:29:08,April 2022,0,2297.4,0
959,2020-06-08 01:36:06,June 2020,0,1289.82,0
960,2020-11-17 07:16:30,November 2020,0,1774.3,0
961,2018-04-27 01:42:49,April 2018,0,1955.19,0
968,2020-03-11 01:38:54,March 2020,0,1522.68,0
977,2021-11-02 19:45:28,November 2021,0,1879.92,0
979,2021-06-30 06:14:07,June 2021,0,1622.07,0
982,2020-11-03 13:09:26,November 2020,0,1468.46,0
983,2022-02-05 14:15:35,February 2022,0,2195.45,0
986,2021-11-07 08:24:25,November 2021,0,1430.6,0
987,2021-05-29 05:17:26,May 2021,0,2239.79,0
988,2018-07-09 00:03:46,July 2018,0,2068.78,0
989,2022-01-01 10:44:52,January 2022,0,1931.59,0
990,2021-11-08 01:55:12,November 2021,0,1690.45,0
991,2018-12-26 10:53:18,December 2018,0,2181.51,0
992,2021-02-06 04:42:59,February 2021,0,1821.67,0
993,2019-09-02 10:56:36,September 2019,0,2052.36,0
995,2022-02-12 00:17:16,February 2022,0,2233.1,0
996,2021-06-22 08:01:49,June 2021,0,1552.68,0
997,2022-01-08 21:59:42,January 2022,0,1743.82,0
999,2018-03-18 03:54:57,March 2018,0,2417.79,0
28,2021-09-12 07:14:47,September 2021,0,1768.34,0
32,2018-08-03 14:00:27,August 2018,0,1965.33,0
36,2021-01-03 08:37:40,January 2021,0,2063.08,0
37,2019-08-25 05:14:36,August 2019,0,2450.84,0
39,2022-05-10 19:38:33,May 2022,0,2442.09,0
