plane_id,row_seat,col_seat,class_name,seat_available
69,6,16,Clase Basica,true
69,6,17,Clase Basica,true
69,6,18,Clase Basica,true
69,6,19,Clase Basica,true
69,6,20,Clase Basica,true
69,6,21,Clase Basica,true
69,6,22,Clase Basica,true
69,6,23,Clase Basica,true
69,6,24,Clase Basica,true
69,6,25,Clase Basica,true
69,6,26,Clase Basica,true
69,6,27,Clase Basica,true
69,6,28,Clase Basica,true
69,6,29,Clase Basica,true
69,6,30,Clase Basica,true
7,1,1,Clase Basica,true
7,1,2,Clase Basica,true
7,1,3,Clase Basica,true
7,1,4,Clase Basica,true
7,1,5,Clase Basica,true
7,1,6,Clase Basica,true
7,1,7,Clase Basica,true
7,1,8,Clase Basica,true
7,1,9,Clase Basica,true
7,1,10,Clase Basica,true
7,1,11,Clase Basica,true
7,1,12,Clase Basica,true
7,1,13,Clase Basica,true
7,1,14,Clase Basica,true
7,1,15,Clase Basica,true
7,1,16,Clase Basica,true
7,1,17,Clase Basica,true
7,1,18,Clase Basica,true
7,1,19,Clase Basica,true
7,1,20,Clase Basica,true
7,1,21,Clase Basica,true
7,1,22,Clase Basica,true
7,1,23,Clase Basica,true
7,1,24,Clase Basica,true
7,1,25,Clase Basica,true
7,1,26,Clase Basica,true
7,1,27,Clase Basica,true
7,1,28,Clase Basica,true
7,1,29,Clase Basica,true
7,1,30,Clase Basica,true
7,2,1,Clase Business,true
7,2,2,Clase Business,true
7,2,3,Clase Business,true
7,2,4,Clase Business,true
7,2,5,Clase Business,true
7,2,6,Clase Business,true
7,2,7,Clase Business,true
7,2,8,Clase Business,true
7,2,9,Clase Business,true
7,2,10,Clase Business,true
7,2,11,Clase Business,true
7,2,12,Clase Business,true
7,2,13,Clase Business,true
7,2,14,Clase Business,true
7,2,15,Clase Business,true
7,2,16,Clase Business,true
7,2,17,Clase Business,true
7,2,18,Clase Business,true
7,2,19,Clase Business,true
7,2,20,Clase Business,true
7,2,21,Clase Business,true
7,2,22,Clase Business,true
7,2,23,Clase Business,true
7,2,24,Clase Business,true
7,2,25,Clase Business,true
7,2,26,Clase Business,true
7,2,27,Clase Business,true
7,2,28,Clase Business,true
7,2,29,Clase Business,true
7,2,30,Clase Business,true
7,3,1,Clase Economy,true
7,3,2,Clase Economy,true
7,3,3,Clase Economy,true
7,3,4,Clase Economy,true
7,3,5,Clase Economy,true
7,3,6,Clase Economy,true
7,3,7,Clase Economy,true
7,3,8,Clase Economy,true
7,3,9,Clase Economy,true
7,3,10,Clase Economy,true
7,3,11,Clase Economy,true
7,3,12,Clase Economy,true
7,3,13,Clase Economy,true
7,3,14,Clase Economy,true
7,3,15,Clase Economy,true
7,3,16,Clase Economy,true
7,3,17,Clase Economy,true
7,3,18,Clase Economy,true
7,3,19,Clase Economy,true
7,3,20,Clase Economy,true
7,3,21,Clase Economy,true
7,3,22,Clase Economy,true
7,3,23,Clase Economy,true
7,3,24,Clase Economy,true
7,3,25,Clase Economy,true
7,3,26,Clase Economy,true
7,3,27,Clase Economy,true
7,3,28,Clase Economy,true
7,3,29,Clase Economy,true
7,3,30,Clase Economy,true
7,4,1,Clase Economy,true
7,4,2,Clase Economy,true
7,4,3,Clase Economy,true
7,4,4,Clase Economy,true
7,4,5,Clase Economy,true
7,4,6,Clase Economy,true
7,4,7,Clase Economy,true
7,4,8,Clase Economy,true
7,4,9,Clase Economy,true
7,4,10,Clase Economy,true
7,4,11,Clase Economy,true
7,4,12,Clase Economy,true
7,4,13,Clase Economy,true
7,4,14,Clase Economy,true
7,4,15,Clase Economy,true
7,4,16,Clase Economy,true
7,4,17,Clase Economy,true
7,4,18,Clase Economy,true
7,4,19,Clase Economy,true
7,4,20,Clase Economy,true
7,4,21,Clase Economy,true
7,4,22,Clase Economy,true
7,4,23,Clase Economy,true
7,4,24,Clase Economy,true
7,4,25,Clase Economy,true
7,4,26,Clase Economy,true
7,4,27,Clase Economy,true
7,4,28,Clase Economy,true
7,4,29,Clase Economy,true
7,4,30,Clase Economy,true
7,5,1,Clase Basica,true
7,5,2,Clase Basica,true
7,5,3,Clase Basica,true
7,5,4,Clase Basica,true
7,5,5,Clase Basica,true
7,5,6,Clase Basica,true
7,5,7,Clase Basica,true
7,5,8,Clase Basica,true
7,5,9,Clase Basica,true
7,5,10,Clase Basica,true
7,5,11,Clase Basica,true
7,5,12,Clase Basica,true
7,5,13,Clase Basica,true
7,5,14,Clase Basica,true
7,5,15,Clase Basica,true
7,5,16,Clase Basica,true
7,5,17,Clase Basica,true
7,5,18,Clase Basica,true
7,5,19,Clase Basica,true
7,5,20,Clase Basica,true
7,5,21,Clase Basica,true
7,5,22,Clase Basica,true
7,5,23,Clase Basica,true
7,5,24,Clase Basica,true
7,5,25,Clase Basica,true
7,5,26,Clase Basica,true
7,5,27,Clase Basica,true
7,5,28,Clase Basica,true
7,5,29,Clase Basica,true
7,5,30,Clase Basica,true
7,6,1,Clase Basica,true
7,6,2,Clase Basica,true
7,6,3,Clase Basica,true
7,6,4,Clase Basica,true
7,6,5,Clase Basica,true
7,6,6,Clase Basica,true
7,6,7,Clase Basica,true
7,6,8,Clase Basica,true
7,6,9,Clase Basica,true
7,6,10,Clase Basica,true
7,6,11,Clase Basica,true
7,6,12,Clase Basica,true
7,6,13,Clase Basica,true
7,6,14,Clase Basica,true
7,6,15,Clase Basica,true
7,6,16,Clase Basica,true
7,6,17,Clase Basica,true
7,6,18,Clase Basica,true
7,6,19,Clase Basica,true
7,6,20,Clase Basica,true
7,6,21,Clase Basica,true
7,6,22,Clase Basica,true
7,6,23,Clase Basica,true
7,6,24,Clase Basica,true
7,6,25,Clase Basica,true
7,6,26,Clase Basica,true
7,6,27,Clase Basica,true
7,6,28,Clase Basica,true
7,6,29,Clase Basica,true
7,6,30,Clase Basica,true
85,1,1,Clase Basica,true
85,1,2,Clase Basica,true
85,1,3,Clase Basica,true
85,1,4,Clase Basica,true
85,1,5,Clase Basica,true
85,1,6,Clase Basica,true
85,1,7,Clase Basica,true
85,1,8,Clase Basica,true
85,1,9,Clase Basica,true
85,1,10,Clase Basica,true
85,1,11,Clase Basica,true
85,1,12,Clase Basica,true
85,1,13,Clase Basica,true
85,1,14,Clase Basica,true
85,1,15,Clase Basica,true
85,1,16,Clase Basica,true
85,1,17,Clase Basica,true
85,1,18,Clase Basica,true
85,1,19,Clase Basica,true
85,1,20,Clase Basica,true
85,1,21,Clase Basica,true
85,1,22,Clase Basica,true
85,1,23,Clase Basica,true
85,1,24,Clase Basica,true
85,1,25,Clase Basica,true
85,1,26,Clase Basica,true
85,1,27,Clase Basica,true
85,1,28,Clase Basica,true
85,1,29,Clase Basica,true
85,1,30,Clase Basica,true
85,2,1,Clase Business,true
85,2,2,Clase Business,true
85,2,3,Clase Business,true
85,2,4,Clase Business,true
85,2,5,Clase Business,true
85,2,6,Clase Business,true
85,2,7,Clase Business,true
85,2,8,Clase Business,true
85,2,9,Clase Business,true
85,2,10,Clase Business,true
85,2,11,Clase Business,true
85,2,12,Clase Business,true
85,2,13,Clase Business,true
85,2,14,Clase Business,true
85,2,15,Clase Business,true
85,2,16,Clase Business,true
85,2,17,Clase Business,true
85,2,18,Clase Business,true
85,2,19,Clase Business,true
85,2,20,Clase Business,true
85,2,21,Clase Business,true
85,2,22,Clase Business,true
85,2,23,Clase Business,true
85,2,24,Clase Business,true
85,2,25,Clase Business,true
85,2,26,Clase Business,true
85,2,27,Clase Business,true
85,2,28,Clase Business,true
85,2,29,Clase Business,true
85,2,30,Clase Business,true
85,3,1,Clase Economy,true
85,3,2,Clase Economy,true
85,3,3,Clase Economy,true
85,3,4,Clase Economy,true
85,3,5,Clase Economy,true
85,3,6,Clase Economy,true
85,3,7,Clase Economy,true
85,3,8,Clase Economy,true
85,3,9,Clase Economy,true
85,3,10,Clase Economy,true
85,3,11,Clase Economy,true
85,3,12,Clase Economy,true
85,3,13,Clase Economy,true
85,3,14,Clase Economy,true
85,3,15,Clase Economy,true
85,3,16,Clase Economy,true
85,3,17,Clase Economy,true
85,3,18,Clase Economy,true
85,3,19,Clase Economy,true
85,3,20,Clase Economy,true
85,3,21,Clase Economy,true
85,3,22,Clase Economy,true
85,3,23,Clase Economy,true
85,3,24,Clase Economy,true
85,3,25,Clase Economy,true
85,3,26,Clase Economy,true
85,3,27,Clase Economy,true
85,3,28,Clase Economy,true
85,3,29,Clase Economy,true
85,3,30,Clase Economy,true
85,4,1,Clase Economy,true
85,4,2,Clase Economy,true
85,4,3,Clase Economy,true
85,4,4,Clase Economy,true
85,4,5,Clase Economy,true
85,4,6,Clase Economy,true
85,4,7,Clase Economy,true
85,4,8,Clase Economy,true
85,4,9,Clase Economy,true
85,4,10,Clase Economy,true
85,4,11,Clase Economy,true
85,4,12,Clase Economy,true
85,4,13,Clase Economy,true
85,4,14,Clase Economy,true
85,4,15,Clase Economy,true
85,4,16,Clase Economy,true
85,4,17,Clase Economy,true
85,4,18,Clase Economy,true
85,4,19,Clase Economy,true
85,4,20,Clase Economy,true
85,4,21,Clase Economy,true
85,4,22,Clase Economy,true
85,4,23,Clase Economy,true
85,4,24,Clase Economy,true
85,4,25,Clase Economy,true
85,4,26,Clase Economy,true
85,4,27,Clase Economy,true
85,4,28,Clase Economy,true
85,4,29,Clase Economy,true
85,4,30,Clase Economy,true
85,5,1,Clase Basica,true
85,5,2,Clase Basica,true
85,5,3,Clase Basica,true
85,5,4,Clase Basica,true
85,5,5,Clase Basica,true
85,5,6,Clase Basica,true
85,5,7,Clase Basica,true
85,5,8,Clase Basica,true
85,5,9,Clase Basica,true
85,5,10,Clase Basica,true
85,5,11,Clase Basica,true
85,5,12,Clase Basica,true
85,5,13,Clase Basica,true
85,5,14,Clase Basica,true
85,5,15,Clase Basica,true
85,5,16,Clase Basica,true
85,5,17,Clase Basica,true
85,5,18,Clase Basica,true
85,5,19,Clase Basica,true
85,5,20,Clase Basica,true
85,5,21,Clase Basica,true
85,5,22,Clase Basica,true
85,5,23,Clase Basica,true
85,5,24,Clase Basica,true
85,5,25,Clase Basica,true
85,5,26,Clase Basica,true
85,5,27,Clase Basica,true
85,5,28,Clase Basica,true
85,5,29,Clase Basica,true
85,5,30,Clase Basica,true
85,6,1,Clase Basica,true
85,6,2,Clase Basica,true
85,6,3,Clase Basica,true
85,6,4,Clase Basica,true
85,6,5,Clase Basica,true
85,6,6,Clase Basica,true
85,6,7,Clase Basica,true
85,6,8,Clase Basica,true
85,6,9,Clase Basica,true
85,6,10,Clase Basica,true
85,6,11,Clase Basica,true
85,6,12,Clase Basica,true
85,6,13,Clase Basica,true
85,6,14,Clase Basica,true
85,6,15,Clase Basica,true
85,6,16,Clase Basica,true
85,6,17,Clase Basica,true
85,6,18,Clase Basica,true
85,6,19,Clase Basica,true
85,6,20,Clase Basica,true
85,6,21,Clase Basica,true
85,6,22,Clase Basica,true
85,6,23,Clase Basica,true
85,6,24,Clase Basica,true
85,6,25,Clase Basica,true
85,6,26,Clase Basica,true
85,6,27,Clase Basica,true
85,6,28,Clase Basica,true
85,6,29,Clase Basica,true
85,6,30,Clase Basica,true
